Time;Perf_Time;Action
08:22:00;3438006.122229075;F
08:22:00;3438006.186280474;o
08:22:00;3438006.306257793;r
08:22:00;3438006.372254399;SPACE
08:22:00;3438006.514954089;m
08:22:00;3438006.629244497;z
08:22:00;3438006.757186911;SPACE
08:22:01;3438007.326209833;BACK
08:22:01;3438007.481609738;BACK
08:22:01;3438007.718197229;y
08:22:01;3438007.880412297;SPACE
08:22:02;3438008.128468544;k
08:22:02;3438008.306683544;a
08:22:02;3438008.494388293;s
08:22:02;3438008.543216229;t
08:22:02;3438008.713625793;l
08:22:02;3438008.76295602;SPACE
08:22:03;3438009.334185536;v
08:22:03;3438009.470799536;a
08:22:03;3438009.574476394;t
08:22:03;3438009.877022995;i
08:22:04;3438010.787910801;BACK
08:22:04;3438010.913956691;BACK
08:22:05;3438011.49900144;c
08:22:05;3438011.610049567;a
08:22:05;3438011.804198288;t
08:22:06;3438012.03172655;i
08:22:06;3438012.18361901;o
08:22:06;3438012.314897722;n
08:22:06;3438012.476735388;SPACE
08:22:06;3438012.689147428;m
08:22:07;3438013.039918254;e
08:22:07;3438013.538489324;BACK
08:22:07;3438013.695173764;BACK
08:22:08;3438014.386577387;i
08:22:08;3438014.561312203;I
08:22:08;3438014.565604356;SPACE
08:22:08;3438014.857217394;w
08:22:09;3438015.005880671;e
08:22:09;3438015.084604774;n
08:22:09;3438015.157184376;t
08:22:09;3438015.308422247;SPACE
08:22:10;3438016.900505266;t
08:22:10;3438016.947775058;o
08:22:11;3438017.138186392;SPACE
08:22:11;3438017.218254577;t
08:22:11;3438017.310305609;h
08:22:11;3438017.420375338;e
08:22:11;3438017.496778154;SPACE
08:22:11;3438017.662965242;n
08:22:11;3438017.835553369;o
08:22:11;3438017.945030584;e
08:22:12;3438018.114033413;t
08:22:12;3438018.184545449;h
08:22:12;3438018.380231038;r
08:22:12;3438018.385641998;SPACE
08:22:12;3438018.482146849;s
08:22:12;3438018.619139497;e
08:22:12;3438018.922429998;a
08:22:14;3438020.037980548;NS
08:22:14;3438020.049402788;SPACE
08:22:14;3438020.398653022;BACK
08:22:14;3438020.949971291;.
08:22:15;3438021.095250976;SPACE
08:22:18;3438024.616722828;M
08:22:19;3438025.311585174;y
08:22:19;3438025.520098986;SPACE
08:22:19;3438025.731642763;m
08:22:19;3438025.887958109;o
08:22:20;3438026.039364719;t
08:22:20;3438026.164027279;h
08:22:20;3438026.244462099;e
08:22:20;3438026.404048129;r
08:22:20;3438026.516863685;SPACE
08:22:21;3438027.256782436;BACK
08:22:21;3438027.707182755;,
08:22:21;3438027.774088523;SPACE
08:22:22;3438028.196130861;m
08:22:22;3438028.631394384;y
08:22:22;3438028.808859126;SPACE
08:22:23;3438029.356046887;s
08:22:23;3438029.49243122;t
08:22:23;3438029.625977186;e
08:22:23;3438029.779349405;p
08:22:24;3438030.099163195;f
08:22:24;3438030.33150234;a
08:22:24;3438030.399525775;t
08:22:24;3438030.553840233;h
08:22:24;3438030.661704465;e
08:22:24;3438030.826901292;r
08:22:24;3438030.926017116;SPACE
08:22:25;3438031.671969766;a
08:22:25;3438031.711539381;n
08:22:25;3438031.859049644;s
08:22:25;3438031.921684931;d
08:22:25;3438031.939835703;SPACE
08:22:26;3438032.095120403;m
08:22:26;3438032.203931687;e
08:22:26;3438032.317106477;SPACE
08:22:26;3438032.913273934;d
08:22:27;3438033.072137438;r
08:22:27;3438033.203839504;o
08:22:27;3438033.384844943;v
08:22:27;3438033.631903603;e
08:22:27;3438033.714016672;SPACE
08:22:27;3438033.825209853;t
08:22:27;3438033.962016525;h
08:22:28;3438034.074865715;e
08:22:28;3438034.178259606;SPACE
08:22:29;3438035.751897138;w
08:22:30;3438036.203204742;a
08:22:30;3438036.361968378;y
08:22:30;3438036.531980305;SPACE
08:22:31;3438037.137612348;u
08:22:31;3438037.354878724;p
08:22:31;3438037.545964476;SPACE
08:22:33;3438039.353981124;t
08:22:33;3438039.492307287;o
08:22:33;3438039.69800453;SPACE
08:22:34;3438040.623709942;j
08:22:34;3438040.955202766;o
08:22:35;3438041.097390236;i
08:22:35;3438041.22050916;n
08:22:35;3438041.392979629;SPACE
08:22:35;3438041.640082223;a
08:22:35;3438041.773487812;SPACE
08:22:36;3438042.346152776;f
08:22:36;3438042.552957944;a
08:22:36;3438042.639824236;m
08:22:36;3438042.800023229;i
08:22:36;3438042.957465093;l
08:22:37;3438043.49663659;y
08:22:37;3438043.681904475;SPACE
08:22:38;3438044.232449402;g
08:22:38;3438044.343296474;a
08:22:38;3438044.392886114;t
08:22:38;3438044.536939086;h
08:22:38;3438044.613398484;e
08:22:38;3438044.756797014;r
08:22:38;3438044.813664618;i
08:22:38;3438044.983491573;n
08:22:39;3438045.102817085;g
08:22:39;3438045.148281947;SPACE
08:22:39;3438045.444189196;BACK
08:22:39;3438045.842912145;.
08:22:40;3438046.37301506;\n
08:22:42;3438048.21397885;T
08:22:42;3438048.356201317;h
08:22:42;3438048.459589103;e
08:22:42;3438048.541984748;SPACE
08:22:42;3438048.638047706;d
08:22:42;3438048.847046805;a
08:22:42;3438048.974471733;y
08:22:43;3438049.217235317;SPACE
08:22:43;3438049.386532699;b
08:22:43;3438049.486688812;e
08:22:43;3438049.726211259;f
