Time;Perf_Time;Action
12:23:54;3884520.477823955;L
12:23:55;3884521.076441127;a
12:23:55;3884521.408606497;s
12:23:55;3884521.680830872;t
12:23:55;3884521.955157601;SPACE
12:23:56;3884522.594566147;w
12:23:56;3884522.854043998;e
12:23:57;3884523.058856144;e
12:23:57;3884523.447707836;k
12:23:57;3884523.64860389;SPACE
12:23:58;3884524.227514977;I
12:23:58;3884524.480659571;SPACE
12:23:59;3884525.203769219;w
12:23:59;3884525.41549852;n
12:23:59;3884525.836761777;t
12:24:00;3884526.045939231;SPACE
12:24:00;3884526.875657453;BACK
12:24:01;3884527.05063725;BACK
12:24:01;3884527.296849718;BACK
12:24:01;3884527.876480392;e
12:24:02;3884528.124155591;n
12:24:02;3884528.48931759;t
12:24:02;3884528.786865886;SPACE
12:24:03;3884529.407376651;t
12:24:03;3884529.653574486;o
12:24:03;3884529.880321855;SPACE
12:24:04;3884530.530519837;P
12:24:05;3884531.115908227;o
12:24:05;3884531.500303515;r
12:24:06;3884532.975532819;t
12:24:07;3884533.852513501;u
12:24:08;3884534.211259503;g
12:24:08;3884534.366605452;a
12:24:08;3884534.945819637;l
12:24:09;3884535.237130795;SPACE
12:24:11;3884537.031740011;w
12:24:11;3884537.254586244;i
12:24:11;3884537.537420886;t
12:24:11;3884537.68181101;h
12:24:11;3884537.906639731;SPACE
12:24:12;3884538.114127246;a
12:24:12;3884538.336603116;SPACE
12:24:12;3884538.671529474;f
12:24:12;3884538.906937685;r
12:24:13;3884539.118758697;i
12:24:13;3884539.280495044;e
12:24:13;3884539.466324028;n
12:24:13;3884539.615382168;d
12:24:14;3884540.464322628;.
12:24:50;3884576.624874751; The day before I had bought a few drinks and we went to the bar to celebrate 
12:24:55;3884581.746310778;BACK
12:24:56;3884582.543198377;BACK
12:24:57;3884583.489266936;.
12:24:57;3884583.92428502;SPACE
12:24:58;3884584.999241489;W
12:24:59;3884585.500306003;e
12:24:59;3884585.804904833;SPACE
12:25:00;3884586.377230508;w
12:25:00;3884586.56302327;e
12:25:00;3884586.807184423;n
12:25:01;3884587.079206762;t
12:25:01;3884587.256359227;SPACE
12:25:01;3884587.796330325;t
12:25:02;3884588.055220294;o
12:25:02;3884588.636231928;SPACE
12:25:03;3884589.751226696;t
12:25:03;3884589.932957452;h
12:25:04;3884590.116550707;e
12:25:04;3884590.319280437;SPACE
12:25:05;3884591.012712848;b
12:25:05;3884591.159062312;e
12:25:05;3884591.364618797;a
12:25:05;3884591.714542621;c
12:25:05;3884591.913229525;h
12:26:03;3884649.158533782; where we met a couple who had taken a trip to the beautiful city of Antigua. It's a bit of a drive, but it was fun to go out in the city. The only problem was that w
12:26:03;3884649.332939447;e
12:26:03;3884649.546555889;SPACE
12:26:04;3884650.151744271;h
12:26:04;3884650.300374295;a
12:26:04;3884650.509882982;d
12:26:04;3884650.769268527;SPACE
12:26:11;3884657.151905232;BACK
12:26:11;3884657.333408321;BACK
12:26:11;3884657.527747553;BACK
12:26:11;3884657.756803961;BACK
12:26:12;3884658.070049547;BACK
12:26:12;3884658.985845179;SPACE
12:26:23;3884669.255376258;had to walk. 
