Time;Perf_Time;Action
08:29:29;2920055.325406825;A
08:29:29;2920055.456312605;SPACE
08:29:29;2920055.730767798;f
08:29:29;2920055.974375843;r
08:29:30;2920056.131773085;i
08:29:30;2920056.283446009;e
08:29:30;2920056.348001417;n
08:29:30;2920056.485570451;d
08:29:30;2920056.580639335;SPACE
08:29:30;2920056.735749908;a
08:29:30;2920056.822442663;n
08:29:30;2920056.973488973;d
08:29:31;2920057.067102195;SPACE
08:29:31;2920057.283916277;m
08:29:31;2920057.446021376;e
08:29:31;2920057.556378918;SPACE
08:29:31;2920057.795267547;m
08:29:31;2920057.935868723;e
08:29:32;2920058.206345894;t
08:29:32;2920058.289492807;SPACE
08:29:32;2920058.563081238;a
08:29:32;2920058.887182126;t
08:29:32;2920058.982173731;SPACE
08:29:33;2920059.148693843;t
08:29:33;2920059.309216555;h
08:29:33;2920059.539551445;e
08:29:33;2920059.735822357;SPACE
08:29:33;2920060.004105497;t
08:29:34;2920060.188165663;r
08:29:34;2920060.452301716;a
08:29:34;2920060.618732761;i
08:29:34;2920060.77451809;n
08:29:34;2920060.979120508;SPACE
08:29:35;2920061.115011635;s
08:29:35;2920061.317917762;t
08:29:35;2920061.599759944;a
08:29:35;2920061.91187316;t
08:29:36;2920062.082183996;i
08:29:36;2920062.296049669;o
08:29:36;2920062.510531877;n
08:29:36;2920062.737567015;SPACE
08:29:36;2920062.846179239;t
08:29:36;2920062.983851087;o
08:29:37;2920063.202220644;SPACE
08:29:37;2920063.429398915;g
08:29:37;2920063.708651965;o
08:29:37;2920063.967913419;SPACE
08:29:38;2920064.101639397;f
08:29:38;2920064.222630271;o
08:29:38;2920064.356816722;r
08:29:38;2920064.524655457;SPACE
08:29:38;2920064.733099091;a
08:29:38;2920064.872500954;SPACE
08:29:39;2920065.110783748;b
08:29:39;2920065.390115482;i
08:29:39;2920065.673762662;k
08:29:39;2920065.78565889;e
08:30:00;2920086.732635157; ride and he showed me the video and asked if
08:30:03;2920089.379752768;BACK
08:30:07;2920093.537167736;BACK
08:30:08;2920094.1551471;BACK
08:30:09;2920095.130772728;.
08:30:11;2920097.256685599;SPACE
08:30:11;2920097.941236843;A
08:30:12;2920098.318174554;f
08:30:12;2920098.542368404;t
08:30:12;2920098.822845573;e
08:30:12;2920098.994186983;r
08:30:13;2920099.126298442;SPACE
08:30:13;2920099.32737705;a
08:30:13;2920099.641609884;r
08:30:13;2920099.837006899;r
08:30:13;2920099.923420386;i
08:30:14;2920100.174988713;v
08:30:14;2920100.352723772;a
08:30:14;2920100.505020555;l
08:30:14;2920100.818320892;SPACE
08:30:15;2920101.615269147;i
08:30:15;2920101.820587307;n
08:30:16;2920102.024001209;SPACE
08:30:16;2920102.257174307;B
08:30:16;2920102.41332786;a
08:30:16;2920102.522966093;m
08:30:16;2920102.741126568;b
08:30:16;2920102.901251389;e
08:30:17;2920103.115984773;r
08:30:17;2920103.292144401;g
08:30:18;2920104.064008723;,
08:30:18;2920104.239708465;SPACE
08:30:35;2920121.141444979;we headed towards the border town of Wupp.\n\nThe route took us to
08:30:35;2920121.617616354;BACK
08:30:35;2920121.835356746;BACK
08:30:36;2920122.044192778;BACK
08:30:36;2920122.433522155;BACK
08:30:42;2920128.426283312;BACK
08:30:42;2920128.697063914;\n
08:30:42;2920128.900467398;\n
08:30:43;2920129.100342244;\n
08:30:43;2920129.320142397;\n
08:30:44;2920130.061857852;BACK
08:30:44;2920130.258902042;BACK
08:30:44;2920130.45974707;BACK
